call,gota_call,final_score,class,section,power_multiplier,club_name,number_of_participants,transmitters,power_source,total_cw_qsos,total_digital_qsos,total_phone_qsos,total_qsos,bonus_points
AG7T,NA,1630,1B1,WWA,2,Mike & Key ARC,1,1,G,0,295,0,295,450
AG7TX,NA,294,1B1,MO,2,NA,1,1,B,36,0,0,36,150
AG7WI,NA,460,1B1B,WWA,5,Radio Club of Tacoma,1,1,B,21,0,0,21,250
AG7WR,NA,370,1D,AZ,2,NA,1,1,C,0,80,0,80,50
AG7WW,NA,742,1D,OR,2,NA,4,1,C,0,117,22,139,230
AGØH,NA,206,1D,MN,2,Stillwater ARA,1,1,C,39,0,0,39,50
AH6AE,NA,154,1E,PAC,2,Big Island ARC,1,1,B,0,1,0,1,150
AH6EZ,NA,1276,1D,WWA,2,Jefferson Co. (WA) ARC,1,1,C,193,42,43,278,250
AH6OC,NA,550,1B1B,PAC,5,NA,1,1,B,17,3,0,20,350
AH6SZ,NA,466,1D,PAC,2,Maui ARC,1,1,C,0,104,0,104,50
AH6V,NA,406,2B1,PAC,2,Big Island ARC,1,2,B,47,0,9,56,200
AH8K,NA,62,1D,OR,2,High Desert Amateur Radio Group,1,1,C,0,0,6,6,50
AI1G,NA,152,1D,WMA,2,Central Massachusetts ARA,1,1,C,0,0,51,51,50
AI2D,NA,786,2E,SNJ,2,South Jersey Radio Assn.,1,2,G,0,134,0,134,250
AI2N,NA,566,1D,WNY,2,Rochester (NY) DX Assn.,1,1,C,100,29,0,129,50
AI2U,NA,490,1D,WNY,2,NA,1,1,C,110,0,0,110,50
AI3A,NA,282,1E,SV,2,Sierra Foothills ARC,1,1,B,8,0,0,8,250
AI3KS,NA,1402,1E,EPA,2,NA,1,1,B,94,144,0,238,450
AI3Q,NA,1474,1D,EPA,2,Anthracite Repeater Assn.,1,1,C,356,0,0,356,50
AI4AL,NA,2568,3A,AL,2,Bama Ham'ers,6,3,B,0,64,371,435,1570
AI4DX,NA,494,1D,NFL,2,FVFD21,1,1,C,0,111,0,111,50
AI4GR,NA,606,1D,NC,2,Blue Ridge ARC,1,1,C,121,0,36,157,50
AI4HH,NA,400,1E,SC,5,Sun City Hilton Head ARC,1,1,B,0,15,0,15,250
AI4IC,NA,86,1D,TN,2,NA,1,1,C,6,0,6,12,50
AI4LL,NA,142,1D,VA,2,NA,1,1,C,0,23,0,23,50
AI4WL,NA,666,1E,NC,2,Pamlico ARS,1,1,G,0,71,66,137,250
AI4WW,NA,4082,1D,SFL,2,Gold Coast ARA,1,1,C,1008,0,0,1008,50
AI5C,NA,430,1B2,SF,2,NA,2,1,B,0,1,38,39,350
AI5CX,NA,52,1D,NTX,2,Tri-County ARC (TX),1,1,C,0,0,1,1,50
AI5DD,NA,270,1D,OK,2,Stillwater ARC (OK),1,1,C,55,0,0,55,50
AI5DQ,NA,114,1E,LA,2,Shreveport ARA,1,1,B,0,0,32,32,50
AI5N,NA,130,1B1B,STX,5,NA,1,1,B,8,0,0,8,50
AI6DO,NA,1725,2B1B,LAX,5,Aerospace Employees Assn. ARC,1,2,B,59,43,31,133,550
AI6LY,NA,74,1D,SCV,2,NA,1,1,C,0,0,12,12,50
AI6MW,NA,274,1D,SB,2,Conejo Valley ARC,1,1,C,0,56,0,56,50
AI6SL,NA,450,1D,SCV,2,Sunnyvale ARES,1,1,C,100,0,0,100,50
AI7EQ,NA,100,1D,OR,2,NA,1,1,C,0,0,25,25,50
AI7FF,NA,214,1E,MT,2,NA,1,1,B,16,0,0,16,150
AI8Z,NA,3630,1AB,CO,5,Montezuma Valley Amateur Radio Operators,3,1,B,214,74,0,288,750
AI9IN,NA,230,1D,IN,2,NA,1,1,C,20,0,0,20,150
AI9K,NA,1260,1E,IL,5,NA,1,1,B,121,0,0,121,50
AI9Q,NA,390,1D,WWA,2,NA,1,1,C,0,85,0,85,50
AJ2A,NA,476,1E,ENY,2,Warren Co. NY RC,1,1,G,0,0,113,113,250
AJ2J,K6K,4014,1A,LAX,2,California DX Assn.,10,1,G,125,230,732,1087,1130
AJ2X,NA,564,1D,NC,2,Orange Co. Radio Amateurs & Durham FM Assn.,1,1,C,0,0,207,207,150
AJ3M,NA,108,1D,MDC,2,W3AO PVRC,1,1,C,0,0,29,29,50
AJ4A,NA,11798,6A,KY,2,Central Kentucky ARS,52,6,G,1525,1,2002,3528,1690
AJ4BB,NA,776,1E,NV,2,NA,1,1,B,61,15,11,87,450
AJ4EY,NA,458,1E,VA,2,NA,1,1,G,0,28,48,76,250
AJ4IR,NA,616,3AC,SFL,1,Indian River ARC,11,3,C,27,0,292,319,270
AJ4LN,NA,92,1D,VA,2,Sterling Park ARC,1,1,C,0,0,21,21,50
AJ4YB,NA,658,1B1,VA,2,Mt. Vernon (VA) ARC,1,1,B,0,0,104,104,450
AJ6BN,NA,204,1D,SCV,2,Half Moon Bay ARC,1,1,C,0,0,77,77,50
AJ6CE,NA,202,1D,SF,2,NA,1,1,C,0,0,76,76,50
AJ6DI,NA,112,1D,SDG,2,NA,1,1,C,0,8,15,23,50
AJ6DU,NA,292,1B1,ORG,2,San Jose ARES/RACES,1,1,B,8,0,5,13,250
AJ6HT,NA,94,1D,SCV,2,NA,1,1,C,0,11,0,11,50
AJ6KZ,NA,600,1B1B,SB,5,Pasadena RC/ JPLARC/ CITARC,1,1,B,25,0,0,25,350
AJ6LU,NA,500,1B1B,ORG,5,Irvine Disaster EmComms,1,1,B,0,0,30,30,350
AJ6MF,NA,152,1E,ORG,2,Riverside Co. ARA,1,1,B,0,0,1,1,150
AJ6RX,NA,422,2E,ORG,2,NA,1,2,B,0,28,30,58,250
AJ6X,NA,2075,1C,SCV,5,SC4ARC,1,1,B,0,156,13,169,450
AJ7C,NA,778,1E,LAX,2,Culver City ARES,1,1,B,0,48,68,116,450
AJØA,NA,86,1D,NE,2,NA,1,1,C,0,0,18,18,50
AJØO,NA,144,1D,MN,2,Minnetonka Minnesota RC,1,1,C,9,0,29,38,50
AJØSE,NA,694,1E,SCV,2,Foothills ARS (CA),1,1,B,0,61,0,61,450
AK1K,NA,1070,1E,NH,2,Nashua Area Radio Soc.,1,1,B,205,0,0,205,250
AK2L,NA,2382,1D,AZ,2,Oro Valley  ARC,1,1,C,0,558,0,558,150
AK2U,NA,528,1D,WV,2,NA,1,1,C,111,0,17,128,50
AK3B,NA,790,1E,MDC,2,Northeast Maryland AR Contest Soc.,1,1,G,122,0,76,198,150
AK3J,NA,426,1D,WPA,2,Somerset Co. ARC,1,1,C,0,94,0,94,50
AK3Y,NA,2138,1E,MDC,2,MARC/DECT,1,1,B,2,495,0,497,150
AK4AM,NA,850,1B1,NC,2,Gwinnett ARS,1,1,C,0,0,400,400,50
AK4AO,NA,2194,1E,VA,2,Vienna Wireless Soc.,1,1,G,0,436,0,436,450
AK4D,NA,368,1D,NC,2,Forsyth ARC,1,1,C,0,0,109,109,150
AK4EM,NA,204,1D,GA,2,ARC of Butts Co.,1,1,C,0,0,27,27,150
AK4I,NA,800,1D,TN,2,G.R.E.A.T. Club,3,1,C,0,39,197,236,250
AK4O,NA,242,1D,WCF,2,North Fulton ARL,1,1,C,0,0,46,46,150
AK4WO,NA,456,1D,AL,2,First Baptist Church Huntsville RC,1,1,C,0,0,203,203,50
AK4YW,NA,530,1E,GA,2,Glynn ARA,1,1,G,0,45,0,45,350
AK6A,NA,3176,1D,OR,2,NA,1,1,C,382,397,5,784,50
AK7AT,NA,2086,2E,ID,2,NA,2,2,G,0,434,0,434,350
AL1G,NA,166,1D,AK,2,NA,1,1,C,29,0,0,29,50
AL2F,NA,510,1E,AK,2,NA,1,1,G,0,0,180,180,150
K1A,NA,2542,1A,ME,2,New England Radio Discussion Soc.,16,1,G,317,67,28,412,950
K1AA,NA,1590,3AC,NFL,2,Orlando ARC,35,3,C,207,0,156,363,450
K1ALA,NA,100,1D,ME,2,St. Croix Valley ARC,1,1,C,0,0,25,25,50
K1AUS,NA,144,1D,MT,2,NA,1,1,C,0,0,47,47,50
K1AV,NA,1008,1E,RI,2,Sturdy Memorial Hospital ARC,1,1,G,211,0,7,218,150
K1B,NA,10228,4E,NH,2,Contoocook Valley RC,12,4,G,1219,190,1921,3330,750
K1BZ,NA,734,1D,MDC,2,Potomac Valley RC,1,1,C,78,85,16,179,50
K1CBI,NA,458,1D,NC,2,Pamlico ARS,1,1,C,0,102,0,102,50
K1CMM,NA,124,1D,CT,2,Middlesex ARS,1,1,C,0,0,37,37,50
K1DCA,NA,3090,1E,EMA,5,Barnstable ARC,1,1,B,0,244,0,244,650
K1DCT,NA,410,1B1B,CT,5,NA,1,1,B,16,0,0,16,250
K1DFT,NA,5160,1AB,ME,5,New England QRP Group,3,1,B,486,0,0,486,300
K1DJ,NA,970,1D,EMA,1,K1USN RC,1,1,C,459,1,0,460,50
K1DJB,NA,316,1E,MI,2,NA,1,1,B,0,32,19,51,150
K1DRH,NA,214,1D,EMA,2,NA,1,1,C,41,0,0,41,50
K1DU,NA,2030,1B2,WCF,2,Lakeland ARC,2,1,G,125,268,4,397,450
K1DW,NA,202,1D,LA,2,DFW Contest Group,1,1,C,38,0,0,38,50
K1EHZ,NA,285,1B1,NH,1,Granite State ARA,1,1,G,0,0,115,115,170
K1FJM/M,NA,226,1C,SB,2,NA,1,1,G,0,0,38,38,150
K1FMB,NA,222,1D,SV,2,Western Placer ARC,1,1,C,0,0,36,36,150
K1FS,NA,1986,4F,ME,2,Aroostook ARA,15,4,G,0,166,116,282,1090
K1GU,NA,2158,1E,TN,2,Smoky Mountain ARC,1,1,B,502,0,0,502,150
K1IG,KB1OIQ,2824,4A,EMA,2,PART of Westford,39,4,G,39,160,239,438,1550
K1IMI,NA,334,1B1,ME,2,NA,1,1,B,71,0,0,71,50
K1JBD,NA,422,1D,EMA,2,PART of Westford,1,1,C,0,76,34,110,50
K1KA,NA,261,1D,NH,1,Nashua Area Radio Soc.,1,1,C,0,69,73,142,50
K1LHO,NA,302,1D,CT,2,Meriden ARC,1,1,C,63,0,0,63,50
K1LT,NA,5798,1B1,OH,2,NA,1,1,G,1387,0,0,1387,250
K1LX,K1NI,3370,3A,ME,2,Lincoln Co. (ME) ARC,12,3,G,135,0,670,805,1490
K1MAZ,NA,136,1D,VT,2,NA,1,1,C,0,0,43,43,50
K1MC,NA,380,1D,EMA,1,NA,1,1,C,165,0,0,165,50
K1MKD,NA,750,1A,MO,2,Sci-Tech ARS,7,1,B,0,0,80,80,590
K1MSH,NA,640,1B2,SFL,2,Harris Family,2,1,B,38,16,37,91,350
K1MTD,NA,74,1D,CT,2,Hop River RC,1,1,C,0,0,12,12,50
K1MZM,NA,4050,1B1B,VT,5,CVARC,1,1,B,390,0,0,390,150
K1NA,NA,126,1D,AL,2,NA,1,1,C,15,0,8,23,50
K1NDF,NA,318,1D,EMA,2,Framingham ARA,1,1,C,0,0,134,134,50
K1NPT,NA,740,1B1B,RI,5,Newport Co. RC,1,1,B,0,59,0,59,150
K1OS,NA,600,1A,RI,2,Ocean State ARG,4,1,G,0,0,100,100,400
K1OSE,NA,670,1B1B,AL,5,Panama City ARC,1,1,B,0,32,0,32,350
K1PAK,NA,104,1D,EMA,2,PART of Westford,1,1,C,0,0,27,27,50
K1PDY,NA,1160,1B1B,NH,5,NA,1,1,B,81,0,0,81,350
K1PJ,NA,620,1D,WCF,2,Highlands Co. ARC,1,1,C,135,0,15,150,50
K1PQ,NA,1068,3A,ME,2,Piscataquis ARC,5,3,G,119,11,49,179,450
K1QED,NA,355,1E,WMA,5,Mohawk ARC,1,1,B,0,0,41,41,150
K1R,NA,12348,3A,NH,2,Port  City ARC,25,3,G,1548,0,2283,3831,1590
K1RK,NA,2676,1A,EMA,2,Falmouth ARA,32,1,G,0,0,863,863,950
K1SRE,NA,200,1D,ME,2,Splitrock ARA,1,1,C,0,0,75,75,50
K1SW,NA,458,1B1,EMA,2,BEARS of Manchester ARC,1,1,B,77,0,0,77,150
K1SWL,NA,1370,1B1B,NH,5,NA,1,1,B,122,0,0,122,150
K1THO,NA,268,1B1,STX,2,NA,1,1,B,0,0,9,9,250
K1TTW,NA,496,1B1,VT,2,NA,1,1,G,0,0,223,223,50
K1TW,NA,1110,1E,EMA,5,Billerica ARS,1,1,B,98,0,16,114,50
K1VUT,NA,1058,1D,EMA,2,K1USN RC,1,1,C,252,0,0,252,50
K1WAS,NA,1687,3AC,CT,1,Westport Astro ARC & Housatonic ARC,11,3,C,0,301,235,536,850
K1WDY,NA,84,1D,EMA,2,Falmouth ARA,1,1,C,0,2,13,15,50
K1WJY,NA,255,1B1B,ME,5,Ellsworth Amateur Wireless Assn.,1,1,B,0,0,1,1,250
K1YOR,NA,56,1D,VA,2,Richmond Amateur Telecommunications Soc.,1,1,C,0,0,3,3,50
K1ZW,NA,78,1D,NC,2,Orange Co. Radio Amateurs & Durham FM Assn.,1,1,C,0,0,14,14,50
K2AA,NA,8512,8D,SNJ,2,South Jersey Radio Assn.,33,8,C,972,505,777,2254,1050
K2AE,NA,1316,1D,ENY,2,Broughton Memorial Field Day Group,1,1,C,0,0,583,583,150
K2AL,NA,3655,1E,NNJ,5,New Providence ARC,1,1,B,326,4,1,331,350
K2AMI,NA,250,1D,NNJ,2,Bergen ARA,1,1,C,0,50,0,50,50
K2ARE,NA,2428,2D,ENY,2,Broughton Memorial Field Day Group,12,2,C,0,0,939,939,550
K2ATX,NA,782,1D,SNJ,2,Gloucester Co. ARC,1,1,C,0,183,0,183,50
K2B/W2HRW,NA,754,3A,SNJ,2,Shore Points ARC,5,3,G,0,0,52,52,650
K2BCM,NA,300,1B1B,WNY,5,NA,1,1,B,5,0,0,5,250
K2BR,NA,1984,3AC,SNJ,2,Southern Counties ARA,25,3,C,153,176,109,438,450
K2C,NA,3316,3A,NC,2,Sandhills ARC,6,3,G,0,105,793,898,1310
K2CD,NA,716,1D,EPA,2,NA,1,1,C,19,0,295,314,50
K2CT,NA,4930,3A,ENY,2,Albany ARA,32,3,G,251,371,496,1118,1450
K2D,NA,1944,3F,SNJ,2,Burlington Co. RC,25,3,C,82,0,183,265,1250
K2DCM,NA,76,1D,SNJ,2,Old Barney ARC,1,1,C,0,0,13,13,50
K2DKN,NA,382,1D,SNJ,2,Southern Counties ARA,1,1,C,0,83,0,83,50
K2DLL,KG2H,3478,3A,ENY,2,Saratoga Co. ARA,11,3,G,362,75,250,687,1230
K2DMS,NA,458,1B1,SJV,2,NA,1,1,B,0,34,86,120,150
K2DP,NA,228,1D,MO,2,Boeing Employees ARS - St. Louis,1,1,C,36,0,17,53,50
K2DXU,NA,392,1D,ENY,2,Putnam Emergency Amateur Repeater League,1,1,C,80,0,11,91,50
K2EC,NA,2670,2A,NLI,2,Bonac ARC,5,2,G,0,0,1110,1110,450
K2EKM,NA,646,1D,VA,2,NA,1,1,C,149,0,0,149,50
K2EMJ,NA,284,1E,NNJ,2,Morris RC/Hanover TWP OEM,1,1,G,0,0,17,17,250
K2FJ,NA,1610,1D,NNJ,2,Montvale OEM,1,1,C,0,390,0,390,50
K2FO,NA,2646,2A,ENY,2,Tri County Radio Assn.,3,2,G,264,0,570,834,450
K2FSO,NA,72,1D,ENY,2,NA,1,1,C,0,0,11,11,50
K2FZZ,NA,510,1E,NNJ,5,NA,1,1,B,0,36,0,36,150
K2GFM,NA,138,1D,NNJ,2,Montvale OEM,1,1,C,0,22,0,22,50
K2GLS,NA,1310,1E,NNJ,2,New Providence ARC,1,1,G,0,265,0,265,250
K2GMY,NA,1605,1E,EB,5,Benicia ARC,1,1,B,125,0,1,126,350
K2GRI,NA,116,1C,ENY,2,Orange Co. (NY) ARC,1,1,B,0,0,33,33,50
K2GSG,NA,896,1A,NLI,2,Garden School ARC,25,1,G,0,0,23,23,850
K2HA,NA,336,1D,EPA,2,Marple Newtown ARC & Mobile Sixers RC,1,1,C,0,0,143,143,50
K2HJ,NA,232,1D,WNY,2,NA,1,1,C,0,0,91,91,50
K2HYD,NA,2340,1B1B,VA,5,Valley and Massanutten ARA,1,1,B,219,0,0,219,150
K2IQ,NA,1914,2A,WNY,2,Utica ARC,8,2,G,181,92,36,309,750
K2IW,NA,2142,1D,ENY,2,NA,1,1,C,73,448,4,525,50
K2IWR,NA,1236,3A,WNY,2,Skyline ARC,12,3,G,0,79,185,264,550
K2JNL,NA,178,1E,AZ,2,Superstition ARC,1,1,B,0,0,14,14,150
K2KGJ,NA,1580,1B1B,ENY,5,NA,1,1,B,133,0,0,133,250
K2KI,NA,870,1E,VT,5,NA,1,1,B,72,0,0,72,150
K2KKH,NA,92,1D,NLI,2,Peconic ARC,2,1,C,0,0,21,21,50
K2KN,NA,1058,1D,WNY,2,Niagara RC,2,1,C,0,252,0,252,50
K2LM,NA,392,1D,ENY,2,Saratoga Co. ARA,1,1,C,0,65,1,66,130
K2LRV,NA,300,1D,WNY,2,Rome RC,1,1,C,29,0,67,96,50
K2MK,NA,2262,1D,WCF,2,NA,1,1,C,348,205,0,553,50
K2MTS,NA,960,1E,ENY,5,NA,1,1,B,0,69,4,73,250
K2NJ,NA,8150,2F,NNJ,1,West Jersey DX Group,5,2,C,3850,0,0,3850,450
K2NMT,NA,230,1D,ENY,2,Broughton Memorial Field Day Group,1,1,C,0,0,40,40,150
K2NNN,NA,242,1D,NNJ,2,West Essex ARC,1,1,C,0,0,96,96,50
K2NV,NA,2146,1C,WNY,2,Niagara Frontier Radiosport,1,1,B,498,0,2,500,150
K2OFC,NA,56,1D,NNJ,2,NA,1,1,C,0,0,3,3,50
K2OTF,NA,610,1B1B,OH,5,NA,1,1,B,16,0,0,16,450
K2P,NA,4022,3F,NNJ,2,Passaic Co. ARES Team,11,3,G,0,431,454,885,1390
K2PAL,NA,386,1D,NLI,2,NA,1,1,C,0,84,0,84,50
K2PAT,NA,294,1D,NNJ,2,David Sarnoff ARC,1,1,C,0,0,22,22,250
K2PHD,NA,515,1E,NNJ,5,Splitrock ARA,1,1,B,15,0,3,18,350
K2PW,NA,946,1D,NNJ,2,Raritan Bay Radio Amateurs,1,1,C,146,50,6,202,150
K2QPN,NA,1130,1B1B,SNJ,5,Burlington Co. RC,1,1,B,28,0,0,28,850
K2RCB,NA,262,1D,DE,2,NA,1,1,C,0,53,0,53,50
K2RET,NA,1982,1D,SNJ,2,Old Barney ARC,1,1,C,208,272,6,486,50
K2RNY,NA,250,1D,WNY,2,Rochester (NY) DX Assn.,1,1,C,50,0,0,50,50
K2RSK,NA,382,1D,WNY,2,Niagara Frontier Radiosport,1,1,C,83,0,0,83,50
K2SAB,NA,86,1D,NNJ,2,NA,1,1,C,0,9,0,9,50
K2SAQ,NA,460,1E,NTX,5,NA,1,1,B,0,41,0,41,50
K2SCH,NA,610,1E,NNJ,2,Morris RC/Hanover TWP OEM,1,1,B,115,0,0,115,150
K2SD,NA,1698,1D,NC,2,Watauga ARC,1,1,C,412,0,0,412,50
K2SRV,NA,262,1A,WNY,2,Community ARC,5,1,B,0,0,6,6,250
K2SUL,NA,2588,5A,ENY,2,Sullivan Co. NY ARES,25,5,G,99,0,141,240,1910
K2TD,NA,1944,3F,SNJ,2,Burlington Co. RC,25,3,C,82,0,183,265,1250
K2TER,NA,3894,4D,WNY,2,Rochester (NY) DX Assn.,1,4,C,0,961,0,961,50
K2TJK,NA,190,1D,NNJ,2,NA,1,1,C,0,35,0,35,50
K2TO,NA,1002,1F,NNJ,2,Montvale OEM,3,1,C,114,0,48,162,450
K2TWI,NA,450,1D,NNJ,2,Montvale OEM,1,1,C,100,0,0,100,50
K2TZ,NA,90,1D,NNJ,2,Cherryville Repeater Assn. II,1,1,C,10,0,0,10,50
K2UF,NA,4594,1D,ENY,2,Broughton Memorial Field Day Group,1,1,C,1136,0,0,1136,50
K2UI,NA,318,1D,NNJ,2,New Providence ARC,1,1,C,67,0,0,67,50
K2ULR,NA,430,1B1B,EPA,5,Warminster ARC,1,1,B,18,0,0,18,250
K2UYK,NA,502,1D,ENY,2,Broughton Memorial Field Day Group,4,1,C,41,0,74,115,190
K2VN,NA,4016,3A,NLI,2,Nassau ARC,40,3,G,430,24,605,1059,990
K2WJL,NA,192,1D,SNJ,2,South Jersey Radio Assn.,1,1,C,0,0,71,71,50
K2WJS,NA,82,1D,OH,2,NOARS-LCARA,1,1,C,0,0,16,16,50
K2XD,NA,1894,1A,ENY,2,The Megamachine Repeater,4,1,G,301,0,0,301,690
K2YG,NA,3950,1E,NNJ,5,New Providence ARC,1,1,B,360,0,0,360,350
K2YNT,NA,1156,2A,NNJ,2,Metuchen RC,7,2,G,169,0,215,384,50
K2YQ,NA,130,1D,SNJ,2,Old Barney ARC,1,1,C,0,0,40,40,50
K2ZC,NA,1050,1D,NNJ,2,Bergen ARA,1,1,C,250,0,0,250,50
K2ZR,NA,2146,1D,WNY,2,Niagara Frontier Radiosport,1,1,C,524,0,0,524,50
K2ZV,NA,1904,2F,NNJ,2,Carteret Emerg. Mgmt. Vol. ARC,5,2,G,0,136,205,341,950
K3ACS,NA,1110,2F,WPA,2,ARL of Lawrence Co.,10,2,C,0,0,130,130,850
K3ADM,NA,176,1E,SCV,2,Foothills ARS (CA),1,1,B,0,0,13,13,150
K3AE,NA,2430,3A,EPA,2,Southern Pennsylvania Communications Group,24,3,G,0,145,390,535,1070
K3AJ,NA,866,1D,MDC,2,W3AO PVRC,3,1,C,55,0,298,353,50
K3ALE,NA,525,1E,WPA,5,SPARGE,3,1,B,0,0,55,55,250
K3ARS,NA,1082,6A,MDC,2,Kent ARS,7,6,G,0,19,78,97,850
K3ATO,NA,4960,1E,EPA,5,Reading RC,1,1,B,481,0,0,481,150
K3AU,NA,3732,1D,MDC,2,W3AO PVRC,1,1,C,837,0,7,844,370
K3BTE,NA,116,1D,MDC,2,NA,1,1,C,0,0,33,33,50
K3CAL,NA,1462,4A,MDC,2,Calvert ARA,10,4,G,121,35,94,250,650
K3CCR,NA,3436,3E,MDC,2,W3AO PVRC,3,3,G,670,0,203,873,350
K3CSF,NA,664,1E,WPA,2,Castle Shannon VFD ARC,5,1,G,0,5,147,152,350
K3CWP,NA,190,1B1,WPA,2,Nittany ARC,1,1,C,0,0,20,20,150
K3DCS,NA,450,1D,EPA,2,Adams Co. ARS,1,1,C,0,0,150,150,150
K3DFL,NA,890,1D,EPA,2,NA,1,1,C,0,210,0,210,50
K3DMG,NA,874,1D,OH,2,NA,1,1,C,206,0,0,206,50
K3DNA,NA,1296,3A,WPA,2,Juniata Valley ARC,15,3,G,6,0,211,217,850
K3DQB,NA,2046,1D,EPA,2,Adams Co. ARS,1,1,C,474,0,0,474,150
K3EFS,NA,652,1D,EPA,2,NA,1,1,C,0,0,301,301,50
K3EMD,NA,2352,3A,MDC,2,Easton ARS,27,3,G,67,62,243,372,1350
K3EW,NA,2658,1D,MDC,2,W3AO PVRC,1,1,C,652,0,0,652,50
K3EYK,NA,504,1D,EPA,2,Cumberland ARC,1,1,C,0,0,127,127,250
K3EYL,NA,390,1D,EPA,2,Cumberland ARC,1,1,C,0,0,70,70,250
K3F,NA,5052,2A,DE,2,First State ARC,23,2,G,425,504,133,1062,1070
K3FMF,NA,1342,1D,EPA,2,NA,1,1,C,323,0,0,323,50
K3FMQ,NA,1200,1B1B,EPA,5,Warminster ARC,1,1,B,105,0,0,105,150
K3GNZ,NA,224,1E,NNJ,2,Raritan Bay Radio Amateurs,1,1,B,3,0,31,34,150
K3GW,NA,554,1B1,WPA,2,Wireless Assn. of South Hills ARC,1,1,C,126,0,0,126,50
K3GWK,NA,504,1D,GA,2,ARC of Butts Co.,1,1,C,0,38,151,189,50
K3HKI,KF7AWC,2220,2A,MDC,2,St. Marys Co. ARA,22,2,G,280,33,159,472,650
K3IDE,NA,230,1D,NC,2,NA,2,1,C,0,0,90,90,50
K3IEC,NA,972,3E,EPA,2,Cumberland ARC,12,3,G,0,10,21,31,890
K3II,NA,6682,2A,EPA,2,Berger's Bandits RC,5,2,G,1427,0,262,1689,450
K3III,NA,1382,1B1,WV,2,Signal Hill ARC,1,1,S,192,116,0,308,150
K3IR,NA,768,3A,EPA,2,Southern Pennsylvania ARC,6,3,G,77,0,55,132,350
K3IRV,NA,84,1D,NC,2,Cape Fear ARS,1,1,C,0,0,17,17,50
K3JAR,NA,1088,2E,NTX,2,Mansfield-Johnson ARS,2,2,G,0,86,97,183,550
K3JSJ,NA,388,1D,MDC,2,Anne Arundel RC,1,1,C,0,60,49,109,50
K3JT,NA,2362,1D,WV,2,NA,1,1,C,503,50,0,553,150
K3KEK,NA,1916,1E,STX,2,NA,1,1,G,10,404,5,419,250
K3KKH,NA,172,1D,NNJ,2,Fair Lawn ARC,1,1,C,0,0,61,61,50
K3LNZ,NA,3070,1E,MDC,2,Garrett Co. ARES,1,1,G,730,0,0,730,150
K3LO,NA,354,1B1,MDC,2,MARC/DECT,1,1,B,26,0,0,26,250
K3LV,NA,2320,3A,EPA,2,Lebanon Valley Soc. of Radio Amateurs,10,3,G,205,68,89,362,1050
K3MGQ,NA,62,1D,EPA,2,NA,1,1,C,0,0,6,6,50
K3MJW,NA,5276,3E,WPA,2,Skyview Radio Soc.,29,3,G,714,70,795,1579,550
K3MM,NA,4082,1D,MDC,2,W3AO PVRC,1,1,C,536,472,0,1008,50
K3MRX,NA,760,3AB,WPA,5,Masters of Reception,3,3,B,25,0,12,37,450
K3NF,NA,304,1B1,VA,2,Vienna Wireless Soc.,1,1,B,18,0,41,59,150
K3NG,NA,1626,1B2,EPA,2,Radio Artisans,2,1,B,227,0,184,411,350
K3NLT,NA,360,2B1B,VA,5,Signal Hill ARC,1,2,B,11,0,0,11,250
K3NO,NA,230,1E,MDC,2,Northeast Maryland AR Contest Soc.,1,1,G,0,20,0,20,150
K3NP,NA,526,1D,NC,2,NA,1,1,C,119,0,0,119,50
K3NQT,NA,3038,5A,WPA,2,bcars.org,19,5,G,195,145,214,554,1250
K3ODX,NA,2326,2A,EPA,2,Independent Radio Crew,3,2,G,288,0,312,600,550
K3ORS,NA,318,1E,TN,2,NA,1,1,B,0,0,84,84,150
K3OS,NA,734,1D,NC,2,Lenoir ARC,1,1,C,171,0,0,171,50
K3PP,NA,410,1B1B,EPA,5,Frankford RC,1,1,B,16,0,0,16,250
K3PSG,NA,2650,5A,WPA,2,Butler Co. AR Public Srvc. Group,21,5,G,38,106,412,556,1250
K3PZN,NA,416,3A,MDC,2,Carroll Co. ARC,5,3,G,0,61,61,122,50
K3QB,NA,1634,1A,WWA,2,Narwhal ARS,17,1,B,0,146,0,146,1050
K3QC,NA,110,1D,SFL,2,NA,1,1,C,15,0,0,15,50
K3QIA,NA,2390,1D,EPA,2,Columbia-Montour ARC,1,1,C,585,0,0,585,50
K3QP,NA,2162,1D,WPA,2,Nittany ARC,2,1,C,516,0,14,530,70
K3RA,NA,8658,1D,MDC,2,W3AO PVRC,1,1,C,2009,43,0,2052,450
K3RLW,NA,736,1D,MDC,2,Northeast Maryland AR Contest Soc.,1,1,C,0,141,11,152,150
K3RMB,NA,66,1D,WPA,2,Skyview Radio Soc.,1,1,C,0,0,8,8,50
K3RRP,NA,266,1D,MDC,2,Queen Anne's ARC,1,1,C,0,0,108,108,50
K3RTK,NA,180,1B1B,EPA,5,South Mountain Radio Amateurs,1,1,B,0,3,0,3,150
K3RWN,NA,652,2D,WPA,2,NA,1,2,C,0,0,301,301,50
K3SCR,NA,1814,3A,EPA,2,South Central RC,17,3,G,0,255,22,277,750
K3SU,NA,722,1D,EPA,2,Masonic Village ARC,1,1,C,142,0,2,144,150
K3T,NA,1734,3A,WPA,2,North Hills ARC,10,3,B,61,6,508,575,450
K3TBD,NA,232,1D,MDC,2,Columbia (MD) ARA,2,1,C,0,0,41,41,150
K3TEF,NA,974,1E,EPA,2,Northeast Maryland AR Contest Soc.,1,1,G,104,96,12,212,150
