call,final_score,class,total_qsos,power_multiplier,gota_call,sec,number_of_participants,club_name
W3LIF,5942,7D,2797,2,NA,WPA,30,NA
W3LP,478,2B2,103,2,NA,EPA,2,NA
W3LRC,2146,2A,554,2,NA,MDC,10,Laurel ARC
W3LRS,1724,2AC,406,2,NA,DE,5,Lewes ARS & Sussex ARA
W3M,3140,4A,650,2,KV3B,MDC,45,NA
W3MIE,5484,2A,1299,2,N3QQH,WPA,28,Crawford ARS
W3MUM,1892,2A,514,2,KB3DSR,EPA,26,Penn-Mar Radio Club
W3NCR,2740,1B1B,231,5,NA,MDC,1,NA
W3NWA,1950,2A,432,2,WB3JOE,EPA,58,Mid-Atlantic ARC
W3OC,1594,2A,399,2,KB3JLT,WPA,24,Two Rvers ARC
W3OK,5044,3A,1349,2,NT3P,EPA,43,DE Lehigh ARC
W3PGA,3420,4A,813,2,NA,MDC,19,AERO ARC
W3PP,2296,1C,544,2,NA,DE,2,NA
W3QJ,4746,2A,1139,2,K3PT,DE,17,1900 CLUB
W3RLO,40,1D,20,2,NA,DE,1,NA
W3RMS,1972,1E,936,2,NA,EPA,1,NA
W3RP,1622,2A,302,2,NA,WPA,13,Crown Radio Group
W3SC,4996,2A,1143,2,W3SX,EPA,24,Schuylkill Am Rep Assoc
W3SFG,398,1D,92,2,NA,MDC,1,NA
W3SGJ,2366,4A,758,2,NA,WPA,20,Beaver Valley ARA
W3SK,3582,5A,945,2,NA,EPA,22,Penn Wireless Assn
W3SVJ,416,1E,133,2,NA,WPA,1,NA
W3SW,890,1B2B,54,5,NA,WNY,2,NA
W3T,5266,3AC,1294,2,K3ZMC,EPA,45,Ppottstown Area ARC
W3TS,6410,1B1B,596,5,NA,EPA,1,NA
W3TZ,178,1D,89,2,NA,AR,1,NA
W3UAS,1926,3A,510,2,NA,MDC,10,Unallocated Space
W3UDX,4446,5A,1027,2,AA3YW,WPA,5,Butler Cty AR Assn
W3US,1634,1C,413,2,NA,NC,1,NA
W3UU,2018,3A,504,2,NA,EPA,21,Harrisburg Radio Am Club
W3VPJ,3226,2E,719,2,NA,EPA,14,NA
W3VPR,5540,10A,1152,2,NA,MDC,114,Anne Arundel RC
W3WFI,46,1AC,23,2,NA,MDC,3,NA
W3WRC,3020,4A,759,2,NA,SV,6,World RC
W3WT,2060,1B1B,171,5,NA,EPA,1,NA
W3XG,274,1B1,41,2,NA,MDC,1,NA
W3YA,2164,2A,1170,1,NA,WPA,37,Nittant ARC
W3YXE,1078,3A,107,2,NA,WPA,24,NA
W3ZIC,2124,6A,456,2,NA,WPA,6,Ft. Venango Mike & Key Club
W4/SV1IT,136,1D,43,2,NA,VA,1,NA
W4A,1152,4A,148,2,NA,WCF,16,Alphalpha Rep  Group
W4AAZ,3624,4F,933,2,KI5FR,NFL,24,NOARC
W4AM,4382,3A,1255,2,NA,TN,27,Chattanooga ARC
W4AMC,2178,4A,549,2,NA,NC,30,Brightleaf ARC
W4AP,6668,3A,1591,2,K4PO,AL,53,Montgomery ARC
W4ATD,2388,2A,631,2,KB4CAY,AL,27,Decatur ARC
W4B,4482,9A,835,2,W4SVI,SFL,30,NA
W4BBB,1672,4A,278,2,NA,TN,43,RAC of Knoxville
W4BFB,4300,3A,1026,2,NC4DP,NC,45,Mecklenburg ARS
W4BFL,404,1B2,77,2,NA,SFL,2,NA
W4BLA,1612,2A,581,2,NA,NC,7,Bladen ARS
W4BO,354,1D,76,2,NA,NC,1,NA
W4BOC,3692,4A,724,2,KM4BHK,GA,89,Alford Memorial RC
W4BRC,1788,5A,222,2,NA,VA,64,Briarpatch ARC
W4BS,2082,3A,372,2,NA,TN,110,"Delta ARC /  Mid-South ARA /, Tri-State Repeater Assoc"
W4BTI,2350,3A,429,2,W4S,GA,68,Kennehoochee  ARC
W4BWQ,294,1D,110,2,NA,NFL,1,NA
W4C,3624,3A,771,2,KI4OAS,TN,20,Tri-Cty Field Day
W4CA,4088,3A,1002,2,AK4DV,VA,16,Roanoke Valley ARC
W4CAE,3228,5F,913,2,W4RWL,SC,58,The Columbia ARC
W4CAR,2054,3A,661,2,K4AMG,VA,25,Chesaoeake AR Serv
W4CDA,4354,2A,944,2,WQ4Z,KY,27,Wilderness Road ARC
W4CHI,92,1D,21,2,NA,NC,1,NA
W4COV,1124,3F,531,2,NA,VA,6,Virginia Mtn  ARC
W4CQ,2734,4F,537,2,NA,NC,29,Charlotte ARC
W4CRA,1646,2A,298,2,W4R,NFL,25,Citrus Cty ARC
W4CUE,2952,3A,692,2,KA4ZQA,AL,25,Birmingham ARC
W4CUL,9044,6A,2018,2,KC4QP,VA,50,Culpeper ARA
W4CVY,6130,4A,1459,2,NA,GA,35,Columbus ARC
W4CW,2378,4A,469,2,NA,NFL,19,Sun Country ARS
W4DFG,1724,3F,458,2,NA,SC,20,Dutch Fork AR Group
W4DGH,2530,2AB,219,5,NA,AL,35,WB4AWM Memorial QRP Soc
"W4DIT (K4KO,op)",840,1B1B,64,5,NA,TN,1,NA
W4DO,3838,3A,931,2,WA4TFZ,VA,18,Albemarle ARC
W4DUX,1586,3A,303,2,WB2YKY,WCF,10,Peace River RA
W4DV,2478,4A,594,2,NA,GA,50,NA
W4DW,7790,8A,2374,2,N4RAL,NC,65,Raleigh ARS
W4DXA,5508,2E,1552,2,NA,NC,12,NA
W4ECA,1446,3F,211,2,NA,GA,21,Effingham Cty ARES
W4EE,636,1D,184,2,NA,MDC,1,NA
W4EZ,17440,9AB,1890,5,NA,NC,46,Orange Cty Radio Amateurs / Durham FM Assn
W4F,4742,5F,1220,2,K4YHB,SFL,36,ARA SW FL
W4FAR,332,2AC,91,2,NA,NC,6,NA
W4FCR,6864,4A,1506,2,NA,VA,9,Franklin Cty ARC
W4FCS,44,2F,22,2,NA,VA,3,Frederick Cty Sheriff Specialized Communications Team
W4FD,2860,2A,660,2,W4APP,NC,30,Ashe Cty ARC
W4FPC,1462,3AC,305,2,NA,NFL,14,Flagler Palm Coast  ARC
W4FWD,874,5F,203,2,W3RWT,GA,8,West GA ARS
W4GBR,1876,2A,623,2,NA,AL,35,DeKalb Cty ARC
W4GJ,4984,4E,1274,2,NA,NFL,5,NA
W4GR,10570,8A,2982,2,K4YDB,GA,119,Gwinnett ARS/ Gwinnett ARES
W4GTA,1174,2A,177,2,NA,GA,5,Tri-States ARC
W4GZX,2824,4A,519,2,NA,TN,68,Cleveland ARC
W4HDW,334,1AC,142,2,NA,VA,6,South Tidewater ARK
W4HFH,2662,4A,763,2,NA,VA,30,Alexandria RC
W4HLS,3632,7A,1166,2,NA,GA,34,Coastal ARS
W4HS,4112,5A,794,2,W4GOL,NC,49,Wayne Cty ARA
W4HZL,874,1A,162,2,NA,VA,15,Middle Peninsula ARC
W4IAR,184,2AC,48,2,NA,SC,10,HiIton Head Island AR
W4IBM,990,3A,300,2,NA,GA,8,Atlanta IBM ARC
W4IT,4260,2E,366,5,NA,SC,3,NA
W4IY,18224,10A,5274,2,W4PIO,VA,35,Woodbridge Wireless
W4J,3228,3A,1025,2,NA,SFL,45,Jupiter Tequesta Rep Group
W4KBL,1588,3A,208,2,NA,KY,12,NA
W4KKN,2904,1E,663,2,NA,VA,3,NA
W4KPR,2746,2F,689,2,W3SOB,WCF,21,Kings' Point ARC
W4KVK,780,3A,38,2,NA,KY,9,Henderson Cty RC
W4L,2024,3A,427,2,NA,SFL,15,Jupiter Lighthouse Rad Group
W4LT,490,1E,44,5,NA,WCF,1,NA
W4LX,3422,5A,704,2,KM4CGS,SFL,22,Ft Myers ARC
W4M,1314,2AC,297,2,NA,GA,19,Milledgeville ARC
W4MHG,460,2E,55,2,NA,TN,2,NA
W4MIN,1220,3F,223,2,NA,WCF,11,DeSoto ARC
W4MLB,5674,2A,1427,2,AF4Z,SFL,30,Platinum Coast ARS
W4MOE,1836,5A,257,2,W4MOE,NC,21,Western Carolina ARS
W4MT,3848,4A,1185,2,NA,VA,67,Peninsula ARC
W4NC,4408,9A,1069,2,W4WS,NC,43,Forsyth ARC
W4NE,500,1B1B,35,5,NA,SC,1,NA
W4NGT,588,3A,131,2,NA,GA,15,North Georgia Tri State ARC
W4NJA,5698,3A,1375,2,KK4RGM,KY,25,Paducah ARA
W4NNK,1466,2A,345,2,NA,VA,13,Rappahannock ARA
W4NPT,2220,3A,416,2,NA,WCF,15,North Port ARC
W4NT,9548,2A,2819,2,W4IZT,NC,10,NA
W4NUN,2566,2D,654,2,NA,GA,4,NA
W4NYK,2336,3A,517,2,NA,SC,27,Blue Ridge ARS
W4ODR,5616,3A,1884,2,NA,TN,10,West TN MARS
W4OLB,6292,4A,1848,2,NA,TN,33,NA
W4OVH,2636,2A,479,2,N4H,VA,15,Ole VA Hams
W4PGM,438,1E,169,2,NA,TN,1,NA
W4PL,4456,2A,1100,2,NA,TN,25,TN Valley DX Assn
W4POX,764,2A,197,2,NA,VA,20,NA
W4QQI,826,2A,159,2,NA,VA,3,Hog Camp Gap Pirates
W4RAT,3578,3A,1079,2,NA,VA,50,Richmond Multi-Club Field Day Party
W4RKC,3782,5A,876,2,NA,VA,16,Shenandoah Valley ARC
W4SHL,6842,7F,1671,2,NR4J,AL,40,Shelby Co  ARC
W4SLC,2286,2A,608,2,KK4WCA,SFL,32,St Lucie Cty AR Em Serv
W4SNC,4104,5A,1122,2,NA,NC,17,Iredell Cty ARS
W4SOF,114,1D,32,2,NA,NM,1,NA
W4SS,2804,2A,699,2,NA,SFL,33,Palms West ARC
W4TA,6324,4A,1596,2,W4GAC,WCF,40,Saint Petersburg ARC
W4TEB,1840,3A,364,2,NA,NC,13,Cherokee Cty ARES
W4TI,340,2E,60,2,NA,GA,2,NA
W4TWC,968,1A,230,2,NA,NFL,14,Tioga Wireless Club
W4UA,1856,3AC,673,2,KI4JWG,NC,18,High Point ARC
W4UC,1302,4A,145,2,NA,NFL,38,Five Flags ARA
W4UD,5016,3A,1200,2,NA,TN,56,Bristol ARC
W4UG,7724,4A,1982,2,NA,VA,45,VBARC and VADXCC
W4UH,10990,2D,3795,2,NA,SFL,2,NA
W4UQ,760,2D,710,1,NA,GA,5,NA
W4UT,3310,1E,316,5,NA,TN,1,NA
W4VA,7692,2A,1963,2,KW4VA,VA,16,Fauquier ARA
W4VIC,524,1D,131,2,NA,VA,1,NA
W4VIY,5754,3A,1301,2,NA,NFL,12,NA
W4WC,9994,5A,2592,2,NA,TN,23,Andrew Johnson ARC
W4WLC,222,1D,43,2,NA,NFL,1,NA
W4WVP,756,2AC,193,2,NA,VA,14,Arlington ARC
W4XD,7802,2A,2310,2,NA,VA,56,Valley and Massanutten ARA
W4XI,2312,2A,652,2,NA,AL,30,Tuscaloosa ARC
W4XK,554,1D,126,2,NA,TN,1,NA
W4XR,4420,3A,1304,2,NA,VA,12,Fluvanna ARES Group
W4YK,4274,3A,940,2,NA4X,NC,47,BRARC
W4YMI,2674,2A,737,2,K4TRP,NC,30,Carteret Cty ARS
W4YS,854,1D,402,2,NA,SJV,1,NA
W4ZBB,1250,2A,234,2,NA,NFL,14,Playground ARC
W4ZHR,6266,3AC,1548,2,N4JF,AL,23,Zamora RC
W4ZPR,220,1C,5,2,NA,VA,1,NA
W5ABD,1110,2A,130,2,NA,LA,9,Westside ARC
W5ANR,7258,8A,1907,2,NA,AR,25,Ft Smith ARC
W5AQA,1658,2A,330,2,NA,NM,22,Socorro ARA
W5AUU,1598,2A,447,2,N5RYG,AR,40,NA
W5BCS,1782,2A,340,2,NA,STX,49,Bryan ARC
W5BI,252,1B1,101,2,NA,NM,1,NA
W5BII,2544,2A,778,2,KF5HDM,LA,33,Southwest LA Am Rep Club
W5BMC,1828,2F,539,2,NA,LA,24,Bayouland Emergency AR Service
W5CCW,2454,2A,554,2,NA,MS,8,ARC of Amite Cty
W5CSC,2968,2A,862,2,NA,OK,12,Southern Okla Dx Club
W5CSY,766,3A,16,2,NA,NM,44,AR Caravan Club
W5CT,11794,2E,3483,2,NA,STX,5,NA
W5DRZ,2604,5A,442,2,KG5AUN,OK,75,Broken Arrow ARC
W5DSC,920,3A,85,2,NA,STX,13,Victoria ARC / Coloto Creek ARC
W5EA,3702,2A,842,2,WA5WX,LA,17,Twin City Ham Club
W5ES,400,1E,125,2,NA,WTX,16,NA
W5ETZ,1675,1B1B,155,5,NA,MS,1,NA
W5EW,454,1D,101,2,NA,LA,1,NA
W5F,4742,5F,1220,2,K4YHB,SFL,36,ARASWF
W5FC,2702,4A,567,2,NA,NTX,100,Dallas ARC
W5GAD,5204,3A,1199,2,NA,LA,24,Jefferson ARC
W5GAI,370,1B1B,23,5,NA,MS,1,NA
W5GIX,6176,3A,1548,2,K5LSU,LA,45,Baton Rouge ARC
W5HCT,724,2A,67,2,KC9EHQ,NTX,32,Hood Cty ARC
W5HRC,2092,3A,380,2,N5LNX,NTX,29,Hurst ARC
W5HTK,1274,6A,196,2,NA,OK,10,Enid ARC
W5HUM,796,2A,123,2,NA,AR,21,Ouachita ARA
W5HVL,734,3E,71,2,NA,STX,12,NA
W5JAS,1220,3AC,190,2,NA,STX,15,Lakes Area ARC
W5JBB,48,1D,24,2,NA,STX,1,NA
W5JDP,1242,1D,273,2,NA,NTX,2,NA
W5JDX,726,3A,131,2,NA,MS,3,AmateurLogic.TV
W5JMW,1238,1B1,233,2,NA,WTX,1,NA
W5KA,3834,3A,759,2,K5LBJ,STX,54,Austin TX ARC
W5KS,1984,3A,181,2,KO5OK,OK,41,NA
W5KTC,3012,2A,701,2,NA,STX,9,Port Lavaca ARC
W5MAG,1734,3A,403,2,NA,AR,10,Mt Magazine  ARC
W5MEL,3074,4A,702,2,W5TJS,OK,23,OK City Auto-Patch Assn
W5MPZ,3990,2A,1023,2,NA,NM,23,Sandia National Lab ARC
W5MRC,4328,3A,1023,2,NA,NTX,74,McKinney ARC
W5MSQ,2430,4AB,193,5,NA,STX,14,Houston QRP Club
W5NC,864,2A,97,2,KF5LMJ,STX,58,NW ARS
W5ND,1434,3A,337,2,NA,STX,13,Orange ARC
W5NEM,7942,4F,1874,2,KE5LUX,MS,69,NE MS Rad Ams
W5NFL,614,2F,82,2,NA,NTX,12,Navarro ARC
W5NOR,1758,2A,318,2,WB5ULK,OK,35,South Canadian ARS
W5OBM,2126,2A,472,2,KD5IWH,MS,16,Olive Branch ARC
W5ODS,3015,1B1B,280,5,NA,OK,1,NA
W5OES,82,1F,16,2,NA,SJV,1,Auxiliary Communications Serice - CA Office of Em Serv - Fresno
W5P,170,1D,15,1,NA,NFL,1,NA
W5PAA,1736,3A,395,2,NA,OK,15,Aeronautical Center ARC
W5PDO,1990,2A,420,2,NA,NM,15,Los Alamos ARC
W5PFC,1936,2A,336,2,NA,MS,15,NA
W5PMS,1180,2AB,86,5,NA,MS,20,Pearl River Cty Ameteur RC
W5PQ,878,1D,207,2,NA,LA,1,NA
W5QX,1946,3A,294,2,KC5NPC,WTX,51,San Angelo ARC
W5RAW/Ø,488,1B2C,219,2,NA,SD,2,NA
W5RF,1156,1E,503,2,NA,STX,1,NA
W5ROE,52,1D,13,2,NA,NTX,1,NA
W5ROS,680,2D,143,2,NA,STX,10,NA
W5RRR,1090,3E,138,2,NA,STX,26,NA
W5RTA,2282,3D,662,2,NA,STX,7,NA
W5RUA,350,1E,50,2,NA,STX,1,NA
W5SC,2480,5A,407,2,NA,STX,34,San Antonio RC
W5SGL,1658,4AC,375,2,NA,MS,34,Mississippi Coast ARA
W5SH,6144,5A,1441,2,NA,NTX,20,Kilocycle ARC
W5SI,1408,4F,252,2,NA,STX,21,TEAC
W5SLA,546,3A,88,2,NA,LA,28,Ozone ARC
W5SSV,1730,3E,359,2,NA,STX,40,NA
W5TCR,2542,5A,540,2,NA,MS,9,Tishomingo Cty ARC
W5UGD,470,1A,160,2,NA,SC,4,NA
W5UR,11536,3A,3892,2,NA,NM,14,Albuquerque DX Assn
W5W,1058,1F,203,2,NA,NTX,7,WX5FWD SKYWARN Team
W5WB,5832,3AC,1391,2,W5AUY,NTX,87,Southwest Dallas Cty ARC
W5WHN,1400,1A,236,2,NA,NM,3,Jemez Hams
W5WQ,2208,1A,629,2,NA,MS,17,NA
W5WRA,406,4AC,24,2,NA,AR,10,Lawrence Cty ARC
W5WTM,1544,2A,329,2,KA5KTF,STX,34,Matagorda Cty ARC
W5WX,1982,2A,606,2,KC5OMK,WTX,22,Panhandle ARC
W5YA,15775,3AB,1555,5,NA,NM,8,Club SOTA
W5YL,1668,2F,486,2,NA,LA,15,Thibodaux ARC
W5ZDN,3680,2A,722,2,W5TSA,NTX,47,Heart 'O Texas ARC
W5ZN,9956,2F,2791,2,N5QS,AR,64,North Central AR AR Service/ Small Town AR Service
W6AAN,36,1D,26,1,NA,MDC,1,NA
W6AB,956,3E,323,2,NA,SB,6,NA
W6ACS,1580,3A,443,2,NA,ORG,18,Orange Cty RACES
W6AEA/7,1860,1D,905,1,NA,EWA,1,NA
W6AGO,310,2A,30,2,NA,LAX,5,Aerospace Employees Assn ARC
W6AJF,3218,3A,641,2,NA,SF,10,Valley of the Moon ARC
W6AK,942,3A,236,2,NA,SV,8,Sacramento ARC
W6ARA,15716,4A,4648,2,K6OTA,SCV,112,Palo Alto ARA
W6BA,2866,5A,659,2,K7RBD,ORG,89,Morongo Basin ARC
W6BIV,928,1E,172,2,NA,LAX,1,NA
W6BW,1756,2A,384,2,KJ6JZU,SJV,17,Mountain ARC
W6BX,6010,2E,566,5,NA,SCV,1,NA
W6CO,2258,6A,517,2,NA,EB,18,SARS
W6CPD,2234,2A,491,2,NA,ORG,40,Corona PD CSV Team
W6CX,1504,3A,177,2,NA,EB,50,Mt Diablo ARC
W6DOJ,1345,3E,1204,1,NA,SV,4,NA
W6EGF,928,4A,139,2,NA,SV,12,Elk Grove Florin ARC
W6EK,3826,4A,1003,2,K6UDA,SV,40,Sierra Foothills ARC
W6ERE,1996,9A,393,2,K6JRO,SJV,27,Stanislaus ARA
W6GF/Ø,1215,1B1B,163,5,NA,SD,1,NA
W6GNS,1916,3A,470,2,KX6D,LAX,12,Rio Hondo ARC
W6HA,5368,3A,1939,2,WB6MMQ,LAX,34,Hughes Aircraft ARC
W6ICR,2304,2F,589,2,NA,SDG,5,Imperial Cty ARES / RACES
W6IEE,592,1E,82,2,NA,LAX,1,NA
W6IM,1122,2E,683,1,NA,SDG,3,NA
W6JBT,2068,5A,388,2,NA,ORG,25,Citrus Belt  ARC
W6JFE (+K6RHB),1315,2B2B,163,5,NA,SB,2,NA
W6JTI,7780,1E,753,5,NA,SF,1,NA
W6JW,2640,3A,490,2,NA,LAX,35,Santa Clarita ARC
W6JWP,120,1D,35,2,NA,SB,1,NA
W6KA,4370,6A,1021,2,NA,LAX,76,Pasadena RC
W6LIE,2320,6A,604,2,NA,SJV,35,Kern Cty Central Valley ARC
W6LY,1000,3F,178,2,NA,ORG,18,Laguna Woods ARC
W6MLI,948,2A,99,2,NA,SDG,71,Coronado Em Radio Ops
W6NS,290,1D,105,2,NA,SB,1,NA
W6NWG,8946,4A,2296,2,WD6FWE,SDG,250,Palom AR ARC
W6O,1342,5A,94,2,NA,ORG,15,Huntington Beach RACES
W6OGC,1670,1E,142,5,NA,STX,1,NA
W6P,992,4A,171,2,NA,SJV,35,Pine Mtn ARC
W6PRC,1856,4A,191,2,NA,ORG,22,San Gorgonio Pass RC
W6PS,862,1B2,177,2,NA,SV,2,NA
W6PW,2096,3A,760,2,NA,SF,10,San Francisco RC
W6PWT,880,2F,255,2,NA,ORG,5,Corona Norco RAC
W6PZA,390,1B1,70,2,NA,SV,1,NA
W6QAR,1810,2E,411,2,NA,SDG,11,NA
W6QET,4570,3A,1249,2,NA,LAX,25,NA
W6QFK,916,2A,83,2,NA,LAX,19,San Gabriel Valley RC
W6R,2965,2A,1290,1,N6KKS,SB,25,Paso Robles  ARC
W6RDX,970,3F,410,2,NA,SDG,24,San Diego  /Imperial Ctys Chapter Am Red Cross
W6RGS,380,1D,165,2,NA,SDG,1,NA
W6RHC,802,3A,106,2,NA,SV,26,Golden Empire ARS
W6RO,3386,6A,803,2,NA6XR,LAX,85,Assn Radio Am of Long Beach
W6RTI,350,1B1B,9,5,NA,EB,1,NA
W6SBA,1678,2A,289,2,NA,LAX,24,South Bay ARC
W6SCE,1100,2A,208,2,NA,LAX,4,Edison AR Network
W6SCF,1592,2A,144,2,NA,SCV,25,SC4ARC
W6SD,2470,3A,523,2,NA,LAX,30,San Fernando Valley ARC
W6SF,1018,2A,258,2,W6INP,SJV,14,Stockton-Delta  ARC
W6SFM,2954,2A,521,2,NA,SV,21,Samuel F Morse ARC
W6SG,9040,2A,2738,2,W6KB,SF,30,REDXA / MARS
W6SJC,1988,2A,239,2,KF6IIY,SCV,40,San Jose ARES/RACES/ACS
W6SW,6400,3A,2076,2,K6F,SJV,11,San Andreas Faultline Survivors
W6TJ,1378,2A,264,2,NA,ORG,39,Riverside Cty ARA
W6TO,3744,3A,862,2,NA,SJV,20,Fresno ARC
W6TOI,3196,3A,1323,2,NA,LAX,25,Downey ARC
W6TRW,6434,7A,2341,2,KE6YEX,LAX,24,W6TRW ARA
W6UB,2340,1B1B,219,5,NA,TN,1,NA
W6UQ,4940,2A,1294,2,K6VJ,SCV,30,San Mateo RC
W6UR,1140,1B1B,99,5,NA,SJV,1,NA
W6UUS,1578,3A,193,2,NA,SDG,47,Convair - 220 Club
W6UW,2364,2A,605,2,W6UU,SCV,49,Santa Cl ARA Cty AR Assn
W6V,3234,3A,672,2,W6TTF,SJV,25,San Joaquin Valley ARS
W6VAR,300,1B1B,25,5,NA,EB,1,NA
W6VV,105,1E,1,5,NA,SF,1,NA
W6VVR,2192,3A,641,2,NA,EB,27,NA
W6YAR,2824,3A,711,2,NA,SV,38,YARS / Yolo ARES / UCDARC
W6YX,21840,10F,7078,2,K6SU,SCV,42,Stanford ARC
W6ZE,17970,7A,5419,2,W6ETC,ORG,108,OCARC Orange Cty ARC
W6ZH,238,1E,44,2,NA,LAX,1,NA
W7A,1366,2A,450,1,WN7Y,MT,60,Yellowstone RC
W7ACS,2550,2A,617,2,W7AW,WWA,109,PSRG Seattle ACS / WSARC Joint Team
W7AIA,4050,4A,1061,2,K7JAO,WWA,200,Clark Cty  ARC
W7AUX,1316,3A,269,2,NA,WWA,12,Shoreline ACS
W7AVM,2184,3A,469,2,N7AXJ,WWA,42,Island Cty ARC
W7AZO,612,1A,181,2,NA,AZ,35,4x4 Ham
W7BAR,2082,4A,466,2,NA,UT,41,Borderline ARC
W7BI,1794,2A,293,2,NA,WWA,22,NA
W7BV,1510,1B1B,141,5,NA,AZ,1,NA
W7BVT,2092,2F,227,2,NA,OR,29,Washington Cty Oregon ARES
W7CD,1130,1E,79,5,NA,WWA,1,NA
W7CGA,634,1C,96,2,NA,EWA,1,NA
W7CH,650,1B2,200,2,NA,EWA,2,NA
W7DK,4342,4E,1247,2,NA,WWA,45,NA
W7DRC,1230,3A,469,2,NØUZ,UT,60,Dixie ARC
W7DTA,3786,3A,1167,2,K7TFC,OR,19,Rogue Valley ARC
W7DTV,1344,2AC,647,2,NA,OR,5,Skyline Tower ARC
W7EAT,944,2A,127,2,NA,WWA,4,Eatonville RC
W7ECA,3916,2F,974,2,NA,MT,36,Great Falls Area ARC
W7ED,2132,2A,737,2,NA,MT,20,Gallatin Ham RC
W7EK,890,2AC,272,2,NA,WWA,22,Cascade RC
W7FLY,3990,3A,970,2,NA,WWA,10,BEARONS
W7FSL,4374,3A,1294,2,NA,AZ,6,Freescale ARS
W7FST,4510,3AB,363,5,NA,NV,12,Reno QRP Group
W7FTX,2848,3A,566,2,W7FTX,MT,20,Bitterroot ARC
W7G,1945,4AB,120,5,W7YAM,OR,75,McMinnville ARC
W7GB,2268,1E,532,2,NA,WWA,1,NA
W7GF,1214,1E,241,2,NA,OR,1,NA
W7GHJ,1234,2A,172,2,NA,EWA,25,NE WA ARC / Panoramaland ARC
W7GRA,1894,3A,474,2,NA,OR,5,Grande Ronde Radio Am
W7HBP,216,1A,23,2,NA,EWA,3,NA
W7IO,898,3F,220,2,NA,AZ,13,Arizona ARC
W7IVM,2354,5A,429,2,NA,UT,55,Bridgerland ARC
W7IWW,1174,1B2,511,2,NA,MT,2,NA
W7JCR,6058,3A,1294,2,NA,WWA,19,Jefferson Cty ARC
W7JEX,1570,1B1B,152,5,NA,UT,1,NA
W7JQ,4466,2A,982,2,W7BRC,WWA,27,RF Wireless ARC Of Burley
W7JSD,70,1D,6,2,NA,AZ,1,NA
W7JVO,1126,4A,296,2,N7VME,OR,8,High Desert ARG
W7JWT,1570,2B2B,204,5,NA,EWA,2,NA
W7JZE,290,1E,20,2,NA,SJV,3,NA
W7KAM,108,1D,54,2,NA,MO,1,NA
W7L,2090,3A,294,2,W7FLO,OR,50,Central OR Coast ARC
W7LKG,1020,1D,260,2,NA,WWA,1,NA
W7LT,2850,4AB,242,5,NA,OR,11,Portland ARC
W7MNW,982,4A,35,2,Y7YON,WWA,30,Mercury Northwest
W7MOT,3544,2A,1105,2,NA,AZ,15,MARCA
W7ORE,2148,4A,388,2,NA,OR,20,Radio Operators Assoc of Dallas
W7OTV,5564,4A,1349,2,NA,OR,80,OR Tualatin Valley ARC
W7PIG,9310,6A,2546,2,K7UDG,WWA,89,Stanwood - Camano  ARC
W7POE,2074,1A,406,2,NA,WWA,3,WPPS RC
W7PRA,2114,8A,469,2,NA,OR,20,Peak Radio Assoc
W7PT,1788,3A,301,2,NA,WWA,17,Jefferson Cty  ARC
W7PU,5252,4A,1138,2,NA,WWA,8,ALL ARC
W7PX,4668,2A,1081,2,NA,MT,11,Hellgate ARC
W7PXL,616,2AC,171,2,KG7MQD,OR,15,Valley RC
W7QHZ,422,1D,186,2,NA,AZ,1,NA
W7QN,874,1D,206,2,NA,WWA,1,NA
W7R,8172,2A,2035,2,W7Y,WWA,23,Pacific Cty ARC
W7RT,484,1E,120,2,NA,AZ,1,NA
W7RTX,324,1D,127,2,NA,AZ,1,NA
W7SA,5744,6A,1749,2,NA,AZ,25,Catalina RC
W7SAA,4475,3AB,424,5,W7SDP,OR,30,Salem ARC
W7SAG,540,1B1B,49,5,NA,ID,1,NA
W7SKY,886,2A,41,2,NA,WWA,9,Sky Valley ARC
W7SLS,516,1E,143,1,NA,WWA,2,NA
W7SP,5166,3A,1745,2,K7LO,UT,87,Utah ARC
W7SST,3830,5A,946,2,NA,OR,10,NA
W7SU,1006,2A,274,2,NA,UT,45,Ogden ARC
W7SUA,242,1E,46,2,NA,AZ,1,NA
W7TA,3952,5A,809,2,KG7HBY,NV,13,Sierra Nevada ARS
W7TB,6624,2A,1713,2,KC7KCN,AZ,77,Coconino  ARC & No AZ DX Assn
W7TCK,622,2A,86,2,NA,MT,20,Capital City ARC
W7TD,1042,2A,176,2,NA,EWA,26,Apple City  ARC
W7TKO,756,2A,253,2,NA,NV,3,Humboldt Cty ARES
W7TT,1906,1A,409,2,NA,EWA,28,Central WA ARC
W7V,1580,3A,280,2,NA,NV,10,Elko ARC
W7VMI,1706,2A,209,2,W7OZT,WWA,48,Vashon Maury Island RC
W7VN,290,1C,73,2,NA,OR,1,NA
W7WOW,522,1E,186,2,NA,NV,1,NA
W7WSV,798,1B2,137,2,NA,AZ,2,NA
W7YAQ,3652,1D,945,2,NA,OR,1,NA
W7YRC,300,2F,125,2,NA,AZ,20,Yavapai ARC
W8ACW,2688,5A,593,2,WA8MY,MI,19,Genesee Cty RC
W8AJT,1514,2A,382,2,NA,OH,18,Hamilton ARC
W8AV,5550,1A,1470,2,NA,OH,8,Wayne ARC
W8AWE,1824,1B2,421,2,NA,MI,2,NA
W8BAE,2162,7A,580,2,NA,OH,14,Crawford Cty ARC
W8BAP,42,1D,21,2,NA,OH,1,NA
W8BFX,505,1E,88,5,NA,WWA,1,NA
